"Code";"Country_name";"Year";"Mobile_cellular_subscriptions";"Landline_phone_subscriptions";"Landline_internet_subscriptions"
"PYF";"FrenchNULLPolynesia";"2016";280111.0;60530.0;55443.0
"PYF";"FrenchNULLPolynesia";"2017";287839.0;86631.0;57684.0
"PYF";"FrenchNULLPolynesia";"2018";302673.0;90278.0;59790.0
"PYF";"FrenchNULLPolynesia";"2019";318000.0;94000.0;62000.0
"PYF";"FrenchNULLPolynesia";"2020";335000.0;94000.0;64000.0
"QAT";"Qatar";"2002";266703.0;176519.0;228.0
"QAT";"Qatar";"2003";376535.0;184508.0;2991.0
"QAT";"Qatar";"2004";490333.0;190876.0;10915.0
"QAT";"Qatar";"2005";716763.0;205386.0;25609.0
"QAT";"Qatar";"2006";919773.0;228327.0;46773.0
"QAT";"Qatar";"2007";1264210.0;237368.0;87673.0
"QAT";"Qatar";"2008";1429490.0;265865.0;106177.0
"QAT";"Qatar";"2009";1948770.0;287942.0;144760.0
"QAT";"Qatar";"2010";2186450.0;270000.0;145787.0
"QAT";"Qatar";"2011";2302220.0;309000.0;164601.0
"QAT";"Qatar";"2012";2601210.0;394407.0;185127.0
"QAT";"Qatar";"2013";3310350.0;412584.0;215487.0
"QAT";"Qatar";"2014";3305820.0;417589.0;225472.0
"QAT";"Qatar";"2015";3740470.0;459887.0;237774.0
"QAT";"Qatar";"2016";3652580.0;467148.0;253718.0
"QAT";"Qatar";"2017";3988560.0;461561.0;256560.0
"QAT";"Qatar";"2018";3945980.0;452088.0;267906.0
"QAT";"Qatar";"2019";3917570.0;461289.0;284679.0
"QAT";"Qatar";"2020";3798510.0;454701.0;296126.0
"ROU";"Romania";"2001";3845120.0;4116000.0;6000.0
"ROU";"Romania";"2002";5110590.0;4215240.0;15800.0
"ROU";"Romania";"2003";7039900.0;4331560.0;196106.0
"ROU";"Romania";"2004";10215400.0;4388000.0;104265.0
"ROU";"Romania";"2005";13354100.0;4383000.0;377090.0
"ROU";"Romania";"2006";15991000.0;4198000.0;1090000.0
"ROU";"Romania";"2007";20400000.0;4416000.0;1952200.0
"ROU";"Romania";"2008";24470000.0;4750000.0;2517400.0
"ROU";"Romania";"2009";25100000.0;4730000.0;2812600.0
"ROU";"Romania";"2010";24360000.0;4500000.0;3000600.0
"ROU";"Romania";"2011";23420000.0;4680000.0;3283150.0
"ROU";"Romania";"2012";22840000.0;4650000.0;3541340.0
"ROU";"Romania";"2013";22910000.0;4720000.0;3790270.0
"ROU";"Romania";"2014";22920000.0;4560000.0;4016390.0
"ROU";"Romania";"2015";23120000.0;4270000.0;4262130.0
"ROU";"Romania";"2016";22900000.0;4110000.0;4449500.0
"ROU";"Romania";"2017";22400000.0;3890000.0;4754780.0
"ROU";"Romania";"2018";22634000.0;3660000.0;5089610.0
"ROU";"Romania";"2019";22671000.0;3380000.0;5277230.0
"ROU";"Romania";"2020";22592000.0;3025000.0;5684780.0
"RUS";"Russia";"2002";17608800.0;35500000.0;11000.0
"RUS";"Russia";"2003";36135100.0;36100000.0;343000.0
"RUS";"Russia";"2004";73722200.0;38500000.0;675000.0
"RUS";"Russia";"2005";120000000.0;40100000.0;1589000.0
"RUS";"Russia";"2006";150674000.0;43900000.0;2900000.0
"RUS";"Russia";"2007";171200000.0;45218200.0;4900000.0
"RUS";"Russia";"2008";199522000.0;45539300.0;9280000.0
"RUS";"Russia";"2009";230050000.0;45379600.0;12900000.0
"RUS";"Russia";"2010";237689000.0;44915800.0;15700000.0
"RUS";"Russia";"2011";203752000.0;44151500.0;17634800.0
"RUS";"Russia";"2012";208065000.0;42168400.0;20923300.0
"RUS";"Russia";"2013";218300000.0;40473100.0;23745300.0
"RUS";"Russia";"2014";221030000.0;38212600.0;24950600.0
"RUS";"Russia";"2015";227288000.0;35553300.0;26881500.0
"RUS";"Russia";"2016";229126000.0;32276600.0;27522700.0
"RUS";"Russia";"2017";227300000.0;31952100.0;31103200.0
"RUS";"Russia";"2018";229431000.0;30108300.0;32062800.0
"RUS";"Russia";"2019";239796000.0;27674100.0;32857600.0
"RUS";"Russia";"2020";238733000.0;25892400.0;33893300.0
"RWA";"Rwanda";"2004";137271.0;22972.0;1148.0
"RWA";"Rwanda";"2005";222978.0;23601.0;1180.0
"RWA";"Rwanda";"2006";314201.0;23362.0;1704.0
"RWA";"Rwanda";"2007";635137.0;23123.0;2543.0
"RWA";"Rwanda";"2008";1322640.0;16770.0;1120.0
"RWA";"Rwanda";"2009";2429250.0;33451.0;2214.0
"RWA";"Rwanda";"2010";3548760.0;39664.0;3942.0
"RWA";"Rwanda";"2011";4446190.0;38901.0;8645.0
"RWA";"Rwanda";"2012";5690750.0;44363.0;5498.0
"RWA";"Rwanda";"2013";6689160.0;45338.0;2781.0
"RWA";"Rwanda";"2014";7747020.0;49612.0;2917.0
"RWA";"Rwanda";"2015";8759620.0;16983.0;21125.0
"RWA";"Rwanda";"2016";8921530.0;13403.0;21721.0
"RWA";"Rwanda";"2017";8819220.0;12333.0;21780.0
"RWA";"Rwanda";"2018";9700610.0;12960.0;7501.0
"RWA";"Rwanda";"2019";9658550.0;11393.0;8885.0
"RWA";"Rwanda";"2020";10614400.0;11671.0;17685.0
"SAU";"SaudiNULLArabia";"2001";2528640.0;3232920.0;14000.0
"SAU";"SaudiNULLArabia";"2002";5007960.0;3417000.0;34782.0
"SAU";"SaudiNULLArabia";"2003";7238220.0;3502630.0;45982.0
"SAU";"SaudiNULLArabia";"2004";9175760.0;3695130.0;68700.0
"SAU";"SaudiNULLArabia";"2005";14164200.0;3844000.0;67798.0
"SAU";"SaudiNULLArabia";"2006";19700000.0;3951000.0;218176.0
"SAU";"SaudiNULLArabia";"2007";28400000.0;3996000.0;623116.0
"SAU";"SaudiNULLArabia";"2008";36000000.0;4100000.0;1048100.0
"SAU";"SaudiNULLArabia";"2009";44864400.0;4171000.0;1437720.0
"SAU";"SaudiNULLArabia";"2010";51564400.0;4165750.0;1711600.0
"SAU";"SaudiNULLArabia";"2011";54000000.0;4633160.0;1951460.0
"SAU";"SaudiNULLArabia";"2012";53000000.0;4801820.0;2540150.0
"SAU";"SaudiNULLArabia";"2015";52796100.0;3746910.0;6335560.0
"SAU";"SaudiNULLArabia";"2016";47932500.0;4238770.0;6397540.0
"SAU";"SaudiNULLArabia";"2017";40211000.0;4659840.0;6653290.0
"SAU";"SaudiNULLArabia";"2018";41310600.0;5387400.0;6821870.0
"SAU";"SaudiNULLArabia";"2019";41298600.0;5377980.0;6801950.0
"SAU";"SaudiNULLArabia";"2020";43215400.0;5749060.0;7890260.0
"SDN";"Sudan";"2004";1048560.0;1028900.0;793.0
"SDN";"Sudan";"2005";1827940.0;570000.0;1269.0
"SDN";"Sudan";"2006";4683130.0;499000.0;2065.0
"SDN";"Sudan";"2007";8218090.0;345194.0;42500.0
"SDN";"Sudan";"2008";11991500.0;366200.0;44625.0
"SDN";"Sudan";"2010";18093200.0;544984.0;13500.0
"SDN";"Sudan";"2011";25056200.0;483617.0;17430.0
"SDN";"Sudan";"2012";27658600.0;424586.0;24789.0
"SDN";"Sudan";"2013";27657900.0;415571.0;25707.0
"SDN";"Sudan";"2014";27796600.0;415106.0;20661.0
"SDN";"Sudan";"2015";27938500.0;118954.0;28093.0
"SDN";"Sudan";"2016";27807300.0;136472.0;26376.0
"SDN";"Sudan";"2017";28644100.0;143280.0;30549.0
"SDN";"Sudan";"2018";30100400.0;136923.0;31352.0
"SDN";"Sudan";"2019";33014200.0;137842.0;32762.0
"SDN";"Sudan";"2020";35195200.0;129408.0;28782.0
"SEN";"Senegal";"2002";553449.0;224623.0;1200.0
"SEN";"Senegal";"2003";782423.0;228844.0;2383.0
"SEN";"Senegal";"2004";1121310.0;244948.0;7665.0
"SEN";"Senegal";"2005";1730110.0;266612.0;18028.0
"SEN";"Senegal";"2006";2982620.0;282573.0;28926.0
"SEN";"Senegal";"2007";3630800.0;269088.0;38132.0
"SEN";"Senegal";"2008";5389130.0;237752.0;47358.0
"SEN";"Senegal";"2009";6900000.0;278788.0;58720.0
"SEN";"Senegal";"2010";8343720.0;341857.0;78647.0
"SEN";"Senegal";"2011";9352870.0;346406.0;92713.0
"SEN";"Senegal";"2012";11470600.0;340019.0;95561.0
"SEN";"Senegal";"2013";13133800.0;343718.0;106733.0
"SEN";"Senegal";"2014";14379700.0;311945.0;103362.0
"SEN";"Senegal";"2015";14959500.0;300219.0;100611.0
"SEN";"Senegal";"2016";15186500.0;285933.0;98353.0
"SEN";"Senegal";"2017";15758400.0;290636.0;111795.0
"SEN";"Senegal";"2018";16559900.0;302243.0;129820.0
"SEN";"Senegal";"2019";17880600.0;207592.0;152047.0
"SEN";"Senegal";"2020";19078900.0;228774.0;153813.0
"SGP";"Singapore";"1998";1094700.0;1777900.0;10000.0
"SGP";"Singapore";"1999";1630800.0;1876600.0;30000.0
"SGP";"Singapore";"2000";2747400.0;1946000.0;69000.0
"SGP";"Singapore";"2001";2991600.0;1947500.0;151000.0
"SGP";"Singapore";"2002";3313000.0;1927200.0;270000.0
"SGP";"Singapore";"2003";3577000.0;1889500.0;417100.0
"SGP";"Singapore";"2004";3990700.0;1857000.0;545200.0
"SGP";"Singapore";"2005";4384600.0;1844400.0;656200.0
"SGP";"Singapore";"2006";4788600.0;1853500.0;787900.0
"SGP";"Singapore";"2007";5924100.0;1861800.0;926000.0
"SGP";"Singapore";"2008";6414800.0;1876000.0;1071200.0
"SGP";"Singapore";"2009";6884800.0;1930900.0;1233500.0
"SGP";"Singapore";"2010";7384600.0;1996100.0;1338400.0
"SGP";"Singapore";"2011";7794300.0;2018100.0;1408200.0
"SGP";"Singapore";"2012";8067600.0;1987600.0;1432800.0
"SGP";"Singapore";"2013";8438100.0;1967000.0;1493400.0
"SGP";"Singapore";"2014";8103800.0;1996700.0;1474000.0
"SGP";"Singapore";"2015";8233100.0;2016100.0;1486200.0
"SGP";"Singapore";"2016";8460700.0;1998400.0;1591900.0
"SGP";"Singapore";"2017";8381900.0;1991700.0;1475700.0
"SGP";"Singapore";"2018";8568400.0;2001000.0;1493600.0
"SGP";"Singapore";"2019";9034300.0;1911200.0;1504000.0
"SGP";"Singapore";"2020";8444800.0;1891000.0;1509700.0
"SLB";"SolomonNULLIslands";"2004";3000.0;6962.0;200.0
"SLB";"SolomonNULLIslands";"2005";6000.0;7407.0;450.0
"SLB";"SolomonNULLIslands";"2006";7000.0;7600.0;650.0
"SLB";"SolomonNULLIslands";"2007";10900.0;7800.0;1000.0
"SLB";"SolomonNULLIslands";"2008";30000.0;8000.0;1500.0
"SLB";"SolomonNULLIslands";"2009";50000.0;8200.0;2000.0
"SLB";"SolomonNULLIslands";"2010";115500.0;8400.0;2522.0
"SLB";"SolomonNULLIslands";"2011";274872.0;8391.0;2430.0
"SLB";"SolomonNULLIslands";"2012";302147.0;8060.0;2132.0
"SLB";"SolomonNULLIslands";"2013";323105.0;7618.0;1884.0
"SLB";"SolomonNULLIslands";"2014";376696.0;7525.0;1335.0
"SLB";"SolomonNULLIslands";"2015";424712.0;7438.0;1420.0
"SLB";"SolomonNULLIslands";"2016";416572.0;7405.0;1639.0
"SLB";"SolomonNULLIslands";"2017";465331.0;7405.0;1166.0
"SLB";"SolomonNULLIslands";"2018";482029.0;7430.0;1488.0
"SLB";"SolomonNULLIslands";"2019";478116.0;7104.0;1045.0
"SLB";"SolomonNULLIslands";"2020";474000.0;7000.0;1000.0
"SLV";"ElNULLSalvador";"2003";1149790.0;752645.0;19601.0
"SLV";"ElNULLSalvador";"2004";1832580.0;887816.0;29321.0
"SLV";"ElNULLSalvador";"2005";2411750.0;971455.0;42314.0
"SLV";"ElNULLSalvador";"2006";3851610.0;1036780.0;61484.0
"SLV";"ElNULLSalvador";"2007";6137380.0;1080080.0;89761.0
"SLV";"ElNULLSalvador";"2008";6950700.0;1077180.0;123469.0
"SLV";"ElNULLSalvador";"2009";7566240.0;1099130.0;149406.0
"SLV";"ElNULLSalvador";"2010";7700340.0;1000900.0;175274.0
"SLV";"ElNULLSalvador";"2011";8316150.0;1029740.0;206000.0
"SLV";"ElNULLSalvador";"2012";8649000.0;1059000.0;242100.0
"SLV";"ElNULLSalvador";"2013";8991900.0;960535.0;284428.0
"SLV";"ElNULLSalvador";"2014";9193340.0;953773.0;318915.0
"SLV";"ElNULLSalvador";"2015";9334130.0;944266.0;353001.0
"SLV";"ElNULLSalvador";"2016";9637260.0;941184.0;395307.0
"SLV";"ElNULLSalvador";"2017";9478040.0;928433.0;451263.0
"SLV";"ElNULLSalvador";"2018";9433500.0;923029.0;492265.0
"SLV";"ElNULLSalvador";"2019";10396800.0;893630.0;525088.0
"SLV";"ElNULLSalvador";"2020";9949000.0;894000.0;586000.0
"SMR";"SanNULLMarino";"2003";16900.0;20689.0;600.0
"SMR";"SanNULLMarino";"2004";17085.0;20754.0;1076.0
"SMR";"SanNULLMarino";"2005";17150.0;20849.0;1220.0
"SMR";"SanNULLMarino";"2006";17390.0;21000.0;1480.0
"SMR";"SanNULLMarino";"2007";17500.0;21080.0;1599.0
"SMR";"SanNULLMarino";"2008";24402.0;21300.0;4900.0
"SMR";"SanNULLMarino";"2009";29949.0;20428.0;5446.0
"SMR";"SanNULLMarino";"2010";30587.0;19556.0;5992.0
"SMR";"SanNULLMarino";"2011";35465.0;18685.0;6538.0
"SMR";"SanNULLMarino";"2012";36000.0;18700.0;9902.0
"SMR";"SanNULLMarino";"2013";36780.0;18752.0;10231.0
"SMR";"SanNULLMarino";"2014";37600.0;18600.0;11700.0
"SMR";"SanNULLMarino";"2015";36624.0;16550.0;11641.0
"SMR";"SanNULLMarino";"2016";36570.0;16000.0;12000.0
"SMR";"SanNULLMarino";"2017";38000.0;18000.0;10500.0
"SMR";"SanNULLMarino";"2018";38500.0;16500.0;10858.0
"SMR";"SanNULLMarino";"2019";38750.0;16000.0;11081.0
"SMR";"SanNULLMarino";"2020";39000.0;16000.0;11000.0
"SOM";"Somalia";"2012";2300000.0;70000.0;40000.0
"SOM";"Somalia";"2013";5183000.0;64000.0;60000.0
"SOM";"Somalia";"2014";5500000.0;57200.0;70000.0
"SOM";"Somalia";"2015";5836000.0;51000.0;82000.0
"SOM";"Somalia";"2016";6653040.0;48000.0;92000.0
"SOM";"Somalia";"2019";8227000.0;91000.0;98000.0
"SOM";"Somalia";"2020";8844000.0;91000.0;119000.0
"SRB";"Serbia";"2005";5510690.0;2527330.0;33486.0
"SRB";"Serbia";"2006";6643720.0;2719400.0;121727.0
"SRB";"Serbia";"2007";8452640.0;2993400.0;325730.0
"SRB";"Serbia";"2008";9618770.0;3084870.0;457181.0
"SRB";"Serbia";"2009";9912340.0;3105730.0;590586.0
"SRB";"Serbia";"2010";9915350.0;3110340.0;859892.0
"SRB";"Serbia";"2011";10182000.0;3030430.0;970407.0
"SRB";"Serbia";"2012";9137890.0;2976850.0;1063980.0
"SRB";"Serbia";"2013";9198720.0;3031660.0;1173640.0
"SRB";"Serbia";"2014";9344980.0;2856130.0;1191080.0
"SRB";"Serbia";"2015";9155660.0;2770460.0;1320230.0
"SRB";"Serbia";"2016";9094450.0;2684420.0;1450960.0
"SRB";"Serbia";"2017";8621770.0;2609600.0;1480750.0
"SRB";"Serbia";"2018";8431360.0;2574690.0;1552160.0
"SRB";"Serbia";"2019";8453890.0;2565390.0;1623790.0
"SRB";"Serbia";"2020";8260760.0;2572250.0;1730500.0
"SSD";"SouthNULLSudan";"2010";1500000.0;2400.0;2.0
"SSD";"SouthNULLSudan";"2011";1800000.0;2200.0;4.0
"SSD";"SouthNULLSudan";"2012";2300000.0;150.0;17.0
"SSD";"SouthNULLSudan";"2013";2853230.0;0.0;100.0
"SSD";"SouthNULLSudan";"2014";2876100.0;0.0;100.0
"SSD";"SouthNULLSudan";"2015";2899000.0;0.0;150.0
"SSD";"SouthNULLSudan";"2016";2700000.0;0.0;150.0
"SSD";"SouthNULLSudan";"2017";2788930.0;0.0;200.0
"SSD";"SouthNULLSudan";"2018";1916260.0;0.0;200.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2006";18424.0;7593.0;125.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2007";30099.0;7654.0;308.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2008";50551.0;7643.0;344.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2009";80829.0;7694.0;443.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2010";102730.0;7804.0;585.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2011";115038.0;7960.0;737.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2012";122172.0;8035.0;778.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2013";125329.0;6976.0;978.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2014";128500.0;6800.0;1100.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2015";184971.0;6441.0;1314.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2016";178047.0;5733.0;1425.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2017";173963.0;5569.0;1479.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2018";162610.0;5299.0;1557.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2019";165761.0;4784.0;1642.0
"STP";"SaoNULLTomeNULLandNULLPrincipe";"2020";174203.0;2790.0;2512.0
"SUR";"Suriname";"2002";108363.0;78680.0;94.0
"SUR";"Suriname";"2003";168522.0;79815.0;216.0
"SUR";"Suriname";"2004";212819.0;81709.0;420.0
"SUR";"Suriname";"2005";232785.0;81056.0;1107.0
"SUR";"Suriname";"2006";320000.0;81500.0;2656.0
"SUR";"Suriname";"2007";380000.0;82000.0;4205.0
"SUR";"Suriname";"2008";657106.0;83000.0;5756.0
"SUR";"Suriname";"2009";763912.0;83747.0;9069.0
"SUR";"Suriname";"2010";521166.0;84957.0;15143.0
"SUR";"Suriname";"2011";533522.0;83985.0;23160.0
"SUR";"Suriname";"2012";569069.0;86449.0;29268.0
"SUR";"Suriname";"2013";868600.0;84941.0;37095.0
"SUR";"Suriname";"2014";927800.0;84900.0;46400.0
"SUR";"Suriname";"2015";750458.0;91916.0;52691.0
"SUR";"Suriname";"2016";806881.0;89030.0;71217.0
"SUR";"Suriname";"2017";795871.0;89030.0;71217.0
"SUR";"Suriname";"2018";752270.0;88098.0;73176.0
"SUR";"Suriname";"2019";813844.0;92756.0;80410.0
"SUR";"Suriname";"2020";899339.0;103240.0;92270.0
"SVK";"Slovakia";"2002";2923380.0;1402720.0;4083.0
"SVK";"Slovakia";"2003";3678770.0;1294670.0;22461.0
"SVK";"Slovakia";"2004";4275160.0;1250420.0;78764.0
"SVK";"Slovakia";"2005";4540370.0;1197040.0;181538.0
"SVK";"Slovakia";"2006";4893230.0;1167390.0;304615.0
"SVK";"Slovakia";"2007";6068060.0;1310030.0;546664.0
"SVK";"Slovakia";"2008";5520040.0;1288660.0;604688.0
"SVK";"Slovakia";"2009";5497720.0;1219640.0;775056.0
"SVK";"Slovakia";"2010";5925010.0;1098820.0;876953.0
"SVK";"Slovakia";"2011";5983060.0;1056020.0;953098.0
"SVK";"Slovakia";"2012";6094470.0;974762.0;1045490.0
"SVK";"Slovakia";"2013";6208410.0;967106.0;1109060.0
"SVK";"Slovakia";"2014";6378100.0;918662.0;1191220.0
"SVK";"Slovakia";"2015";6675550.0;866630.0;1273810.0
"SVK";"Slovakia";"2016";6989900.0;823594.0;1336540.0
"SVK";"Slovakia";"2017";7117750.0;758842.0;1405620.0
"SVK";"Slovakia";"2018";7241700.0;722704.0;1507520.0
"SVK";"Slovakia";"2019";7399530.0;675297.0;1590550.0
"SVK";"Slovakia";"2020";7289710.0;648462.0;1701560.0
"SVN";"Slovenia";"2001";1470080.0;801877.0;5500.0
"SVN";"Slovenia";"2002";1667230.0;807787.0;56735.0
"SVN";"Slovenia";"2003";1739150.0;812322.0;57992.0
"SVN";"Slovenia";"2004";1848640.0;994444.0;115069.0
"SVN";"Slovenia";"2005";1759230.0;1019440.0;196650.0
"SVN";"Slovenia";"2006";1819570.0;1029060.0;279814.0
"SVN";"Slovenia";"2007";1928410.0;1005650.0;344677.0
"SVN";"Slovenia";"2008";2054900.0;978267.0;425294.0
"SVN";"Slovenia";"2009";2100440.0;939107.0;449030.0
"SVN";"Slovenia";"2010";2121950.0;910833.0;470527.0
"SVN";"Slovenia";"2011";2168550.0;881239.0;494372.0
"SVN";"Slovenia";"2012";2241160.0;835255.0;509336.0
"SVN";"Slovenia";"2013";2283570.0;798356.0;524621.0
"SVN";"Slovenia";"2014";2326390.0;769682.0;555815.0
"SVN";"Slovenia";"2015";2353930.0;753082.0;569026.0
"SVN";"Slovenia";"2016";2385760.0;728686.0;589324.0
"SVN";"Slovenia";"2017";2443170.0;739087.0;601820.0
"SVN";"Slovenia";"2018";2465860.0;722766.0;612745.0
"SVN";"Slovenia";"2019";2511980.0;707059.0;627939.0
"SVN";"Slovenia";"2020";2550900.0;704909.0;651604.0
"SWE";"Sweden";"2000";6372300.0;6056000.0;249000.0
"SWE";"Sweden";"2001";7178000.0;5954000.0;587000.0
"SWE";"Sweden";"2002";7949000.0;5849000.0;840000.0
"SWE";"Sweden";"2003";8801000.0;5780000.0;1095000.0
"SWE";"Sweden";"2004";8785000.0;5688000.0;1410000.0
"SWE";"Sweden";"2005";9104000.0;5635000.0;2522000.0
"SWE";"Sweden";"2006";9607000.0;5547000.0;2489000.0
"SWE";"Sweden";"2007";10116900.0;5500000.0;2780300.0
"SWE";"Sweden";"2008";10014000.0;5338000.0;2902830.0
"SWE";"Sweden";"2009";10440000.0;5140000.0;2945090.0
"SWE";"Sweden";"2010";10992400.0;4734480.0;2999540.0
"SWE";"Sweden";"2011";11454300.0;4482200.0;3027460.0
"SWE";"Sweden";"2012";11848400.0;4169080.0;3073170.0
"SWE";"Sweden";"2013";12014400.0;3928420.0;3147620.0
"SWE";"Sweden";"2014";12312500.0;3778570.0;3281410.0
"SWE";"Sweden";"2015";12638800.0;3554660.0;3496240.0
"SWE";"Sweden";"2016";12543200.0;3104300.0;3679770.0
"SWE";"Sweden";"2017";12519300.0;2617670.0;3854840.0
"SWE";"Sweden";"2018";12626300.0;2163910.0;3942090.0
"SWE";"Sweden";"2019";12895900.0;1750990.0;4038720.0
"SWE";"Sweden";"2020";12791800.0;1478610.0;4179570.0
"SWZ";"Eswatini";"2008";531643.0;45162.0;772.0
"SWZ";"Eswatini";"2009";664432.0;45162.0;1504.0
"SWZ";"Eswatini";"2010";725802.0;52966.0;3658.0
"SWZ";"Eswatini";"2011";766540.0;75825.0;8024.0
"SWZ";"Eswatini";"2012";805000.0;45565.0;3429.0
"SWZ";"Eswatini";"2013";893000.0;46000.0;4200.0
"SWZ";"Eswatini";"2014";916800.0;44400.0;5100.0
"SWZ";"Eswatini";"2015";941000.0;43000.0;6000.0
"SWZ";"Eswatini";"2016";995000.0;42000.0;7000.0
"SWZ";"Eswatini";"2017";1052000.0;41000.0;8000.0
"SWZ";"Eswatini";"2019";1176000.0;39000.0;10000.0
"SWZ";"Eswatini";"2020";1243000.0;39000.0;12000.0
"SYC";"Seychelles";"2004";54369.0;21268.0;349.0
"SYC";"Seychelles";"2005";58806.0;21404.0;948.0
"SYC";"Seychelles";"2006";70340.0;20679.0;2475.0
"SYC";"Seychelles";"2007";77278.0;22722.0;3493.0
"SYC";"Seychelles";"2008";93476.0;22322.0;3417.0
"SYC";"Seychelles";"2009";110668.0;26078.0;4554.0
"SYC";"Seychelles";"2010";117587.0;22045.0;6793.0
"SYC";"Seychelles";"2011";126594.0;27912.0;9412.0
"SYC";"Seychelles";"2012";136480.0;20948.0;10577.0
"SYC";"Seychelles";"2013";136790.0;21752.0;12411.0
"SYC";"Seychelles";"2014";151336.0;21208.0;11827.0
"SYC";"Seychelles";"2015";148244.0;21341.0;13420.0
"SYC";"Seychelles";"2016";151857.0;20836.0;14035.0
"SYC";"Seychelles";"2017";167282.0;19652.0;15221.0
"SYC";"Seychelles";"2018";178946.0;20290.0;19689.0
"SYC";"Seychelles";"2019";193672.0;20122.0;26974.0
"SYC";"Seychelles";"2020";183498.0;18882.0;34966.0
"SYR";"Syria";"2004";2346000.0;2658000.0;600.0
"SYR";"Syria";"2005";2950000.0;2903140.0;2700.0
"SYR";"Syria";"2006";4675000.0;3243000.0;5218.0
"SYR";"Syria";"2007";6234680.0;3452000.0;6957.0
"SYR";"Syria";"2008";7056160.0;3633440.0;11055.0
"SYR";"Syria";"2009";10021900.0;3871110.0;34657.0
"SYR";"Syria";"2010";11696000.0;4069040.0;69817.0
"SYR";"Syria";"2011";12917000.0;4289000.0;121300.0
"SYR";"Syria";"2012";12980000.0;4254050.0;242154.0
"SYR";"Syria";"2013";12291200.0;4428770.0;346146.0
"SYR";"Syria";"2014";14039700.0;3629050.0;501194.0
"SYR";"Syria";"2015";14312300.0;3539660.0;729261.0
"SYR";"Syria";"2016";13349900.0;3464850.0;1009610.0
"SYR";"Syria";"2017";15386000.0;2726190.0;1423070.0
"SYR";"Syria";"2018";17129700.0;2740000.0;1328690.0
"SYR";"Syria";"2019";19387600.0;2843100.0;1490340.0
"SYR";"Syria";"2020";16660300.0;2857190.0;1549350.0
"TCD";"Chad";"2009";2280000.0;58267.0;297.0
"TCD";"Chad";"2010";2875300.0;51227.0;331.0
"TCD";"Chad";"2011";3665660.0;31839.0;15799.0
"TCD";"Chad";"2012";4402280.0;27937.0;19454.0
"TCD";"Chad";"2013";4561240.0;31323.0;14689.0
"TCD";"Chad";"2014";5251560.0;23580.0;10131.0
"TCD";"Chad";"2015";5465800.0;17029.0;11337.0
"TCD";"Chad";"2016";5585710.0;13332.0;5126.0
"TCD";"Chad";"2017";6368600.0;8664.0;331.0
"TCD";"Chad";"2018";6984130.0;9036.0;334.0
"TCD";"Chad";"2019";7664840.0;6524.0;68.0
"TCD";"Chad";"2020";8687150.0;5340.0;0.0
"TGO";"Togo";"2007";1190320.0;99483.0;1201.0
"TGO";"Togo";"2008";1549540.0;140919.0;1911.0
"TGO";"Togo";"2009";2190000.0;178713.0;4166.0
"TGO";"Togo";"2010";2602280.0;60011.0;27225.0
"TGO";"Togo";"2011";2695340.0;60273.0;34039.0
"TGO";"Togo";"2012";3312240.0;61590.0;41493.0
"TGO";"Togo";"2013";4262990.0;62537.0;6915.0
"TGO";"Togo";"2014";4516110.0;53311.0;12610.0
"TGO";"Togo";"2015";4855210.0;52690.0;66072.0
"TGO";"Togo";"2016";5505420.0;33817.0;48763.0
"TGO";"Togo";"2017";6069900.0;36111.0;50550.0
"TGO";"Togo";"2018";6144510.0;37691.0;26156.0
"TGO";"Togo";"2019";6239180.0;43605.0;31899.0
"TGO";"Togo";"2020";6516510.0;46499.0;52706.0
"THA";"Thailand";"2001";7550000.0;6049130.0;1613.0
"THA";"Thailand";"2003";21616900.0;6632410.0;11611.0
"THA";"Thailand";"2004";26965500.0;6811620.0;164775.0
"THA";"Thailand";"2005";30460200.0;7034660.0;555495.0
"THA";"Thailand";"2006";40125500.0;7071630.0;893548.0
"THA";"Thailand";"2007";52974000.0;7024050.0;1293340.0
"THA";"Thailand";"2008";61837200.0;7394350.0;2072800.0
"THA";"Thailand";"2009";65952300.0;7204940.0;2624280.0
"THA";"Thailand";"2010";71726300.0;6835150.0;3251850.0
"THA";"Thailand";"2011";77449000.0;6661000.0;3895000.0
"THA";"Thailand";"2012";85012000.0;6377000.0;4519000.0
"THA";"Thailand";"2013";93849000.0;6056000.0;5192000.0
"THA";"Thailand";"2014";97096000.0;5690000.0;5440000.0
"THA";"Thailand";"2015";102942000.0;5309000.0;6229000.0
"THA";"Thailand";"2016";119669000.0;4706000.0;7219000.0
"THA";"Thailand";"2017";121530000.0;9955000.0;8208000.0
